year,month,day,hour,temp,humidity,height_sun,DRH,GRH,beam,GRT,DRT,LRI,LRV,LRO,GRR,radiation_balance,extraterrestrial_radiation,azimuth,global_luminance,diffuse_luminance,globa_radiance_1_axis,globa_radiance_2_axis,direct_radiation,UVA,UVB,photosynthetically,sunshine_duration,PV_prod,sky_temp
 2005, 3, 26, 17,37.9,13,25.2,208,306,232,306,208,342,458,541,61,46,584,87.0,33283,24018,483,475,99,12791,396,133,35,223,5.5
 2005, 3, 26, 18,36.3,15,10.4,90,104,76,104,90,350,452,522,21,-89,249,90.0,11445,10192,202,104,14,4327,65,45,19,79,7.1
 2005, 3, 26, 19,34.7,18, 0.0,0,0,0,0,0,351,445,506,0,-155,4,92.5,46,46,0,0,0,0,0,0,3,0,7.4
 2005, 3, 26, 20,33.8,20, 0.0,0,0,0,0,0,355,439,492,0,-137,0,95.5,0,0,0,0,0,0,0,0,0,0,8.0
 2005, 3, 26, 21,33.0,20, 0.0,0,0,0,0,0,351,434,487,0,-136,0,99.5,0,0,0,0,0,0,0,0,0,0,7.4
 2005, 3, 26, 22,32.3,19, 0.0,0,0,0,0,0,345,429,484,0,-139,0,105.2,0,0,0,0,0,0,0,0,0,0,6.1
 2005, 3, 26, 23,31.5,19, 0.0,0,0,0,0,0,341,422,473,0,-132,0,115.4,0,0,0,0,0,0,0,0,0,0,5.4
 2005, 3, 26, 24,30.7,21, 0.0,0,0,0,0,0,344,421,468,0,-124,0,140.6,0,0,0,0,0,0,0,0,0,0,6.0
 2005, 3, 27, 1,30.1,22, 0.0,0,0,0,0,0,342,416,460,0,-118,0,-159.5,0,0,0,0,0,0,0,0,0,0,5.6
 2005, 3, 27, 2,29.5,22, 0.0,0,0,0,0,0,340,412,454,0,-115,0,-122.4,0,0,0,0,0,0,0,0,0,0,5.0
 2005, 3, 27, 3,28.9,22, 0.0,0,0,0,0,0,339,411,454,0,-116,0,-108.5,0,0,0,0,0,0,0,0,0,0,4.9
 2005, 3, 27, 4,28.6,20, 0.0,0,0,0,0,0,333,408,453,0,-120,0,-101.6,0,0,0,0,0,0,0,0,0,0,3.6
 2005, 3, 27, 5,28.3,22, 0.0,0,0,0,0,0,335,407,451,0,-116,0,-97.4,0,0,0,0,0,0,0,0,0,0,4.1
 2005, 3, 27, 6,28.1,23, 0.0,0,0,0,0,0,338,408,449,0,-111,0,-94.2,0,0,0,0,0,0,0,0,0,0,4.8
 2005, 3, 27, 7,28.5,22,5.2,20,20,0,20,20,339,418,467,4,-112,64,-91.2,2324,2324,7,20,0,925,10,10,5,16,5.0
 2005, 3, 27, 8,30.4,19,19.9,161,209,141,209,161,332,426,491,42,8,468,-88.3,22353,18483,344,336,48,8951,226,90,23,161,3.4
 2005, 3, 27, 9,32.3,18,34.6,291,403,197,403,291,332,438,517,81,138,780,-85.2,43551,33145,528,530,112,17102,701,174,34,298,3.6
 2005, 3, 27, 10,34.4,14,49.2,331,632,398,632,331,323,451,548,126,281,1040,-80.5,68433,37814,776,773,301,23842,1337,272,49,445,1.6
 2005, 3, 27, 11,36.6,13,63.6,405,829,473,829,405,327,466,574,166,415,1230,-72.6,87510,54083,919,912,423,30122,2063,356,56,556,2.3
 2005, 3, 27, 12,38.5,12,76.8,460,958,512,958,460,325,478,599,192,493,1337,-50.3,101406,60908,988,977,498,34204,2601,412,59,620,1.9
 2005, 3, 27, 13,40.1,10,80.2,502,1013,518,1013,502,320,483,613,203,517,1353,29.4,106511,65438,1031,1019,511,36072,2786,434,60,642,0.8
 2005, 3, 27, 14,41.0,10,68.6,471,929,492,929,471,323,486,614,186,453,1278,67.6,97527,61565,994,986,458,33500,2406,399,60,595,1.6
 2005, 3, 27, 15,41.3,10,54.4,407,758,431,758,407,321,478,601,152,327,1117,78.4,81972,45158,885,880,351,28131,1713,326,57,500,1.3
 2005, 3, 27, 16,40.9,10,39.8,314,527,333,527,314,326,473,585,105,163,880,83.6,56457,35706,707,706,213,20587,958,228,47,364,2.3
 2005, 3, 27, 17,39.7,10,25.2,204,288,199,288,204,328,461,560,58,-2,584,87.3,31306,23422,443,438,84,12072,372,126,30,209,2.5
 2005, 3, 27, 18,38.2,10,10.4,86,97,60,97,86,332,450,535,19,-126,248,90.2,10681,9737,177,97,11,4047,61,43,15,73,3.5
 2005, 3, 27, 19,36.6,11, 0.0,0,0,0,0,0,330,440,519,0,-188,4,93.1,55,55,0,0,0,0,0,0,3,0,3.1
 2005, 3, 27, 20,35.7,13, 0.0,0,0,0,0,0,336,435,501,0,-165,0,96.2,0,0,0,0,0,0,0,0,0,0,4.4
 2005, 3, 27, 21,34.7,14, 0.0,0,0,0,0,0,337,429,490,0,-154,0,100.1,0,0,0,0,0,0,0,0,0,0,4.4
 2005, 3, 27, 22,33.7,15, 0.0,0,0,0,0,0,340,430,488,0,-148,0,105.6,0,0,0,0,0,0,0,0,0,0,5.1
 2005, 3, 27, 23,32.9,17, 0.0,0,0,0,0,0,341,427,482,0,-141,0,116.3,0,0,0,0,0,0,0,0,0,0,5.3
 2005, 3, 27, 24,32.0,18, 0.0,0,0,0,0,0,342,427,483,0,-141,0,142.0,0,0,0,0,0,0,0,0,0,0,5.5
 2005, 3, 28, 1,31.1,18, 0.0,0,0,0,0,0,337,422,477,0,-139,0,-159.6,0,0,0,0,0,0,0,0,0,0,4.6
 2005, 3, 28, 2,30.3,19, 0.0,0,0,0,0,0,337,420,473,0,-136,0,-123.2,0,0,0,0,0,0,0,0,0,0,4.5
 2005, 3, 28, 3,29.4,21, 0.0,0,0,0,0,0,337,418,470,0,-133,0,-109.3,0,0,0,0,0,0,0,0,0,0,4.5
 2005, 3, 28, 4,28.9,23, 0.0,0,0,0,0,0,342,418,464,0,-122,0,-102.3,0,0,0,0,0,0,0,0,0,0,5.6
 2005, 3, 28, 5,28.5,24, 0.0,0,0,0,0,0,342,416,462,0,-120,0,-97.6,0,0,0,0,0,0,0,0,0,0,5.6
 2005, 3, 28, 6,28.2,26, 0.0,0,0,0,0,0,346,418,461,0,-115,0,-94.4,0,0,0,0,0,0,0,0,0,0,6.4
 2005, 3, 28, 7,28.5,26,5.3,21,21,0,21,21,348,423,468,4,-103,65,-91.5,2339,2339,7,21,0,943,10,10,5,17,6.8
 2005, 3, 28, 8,30.2,25,20.1,148,202,158,202,148,347,432,487,40,22,471,-88.6,21819,17304,341,331,54,8673,219,87,20,157,6.6
 2005, 3, 28, 9,32.2,22,34.8,258,434,308,434,258,341,443,515,87,174,783,-85.5,46067,30535,625,621,176,17388,712,186,40,320,5.4
 2005, 3, 28, 10,34.3,17,49.4,335,656,423,656,335,334,451,537,131,322,1042,-81.2,71040,38732,806,803,321,24927,1392,281,52,460,3.9
 2005, 3, 28, 11,36.5,16,63.8,403,850,498,850,403,334,466,565,170,449,1232,-73.4,89979,54305,942,936,447,31217,2126,365,58,568,3.9
 2005, 3, 28, 12,38.3,12,77.1,443,967,537,967,443,327,469,578,193,523,1338,-51.4,102769,59242,996,986,524,34916,2638,415,60,625,2.4
 2005, 3, 28, 13,39.7,11,80.5,476,1012,544,1012,476,327,471,582,202,555,1354,31.2,107162,63057,1030,1018,536,36472,2797,434,60,643,2.4
 2005, 3, 28, 14,40.6,10,68.6,449,931,517,931,449,326,475,590,186,481,1278,69.0,98238,59389,998,990,482,33927,2419,399,60,597,2.3
 2005, 3, 28, 15,40.8,10,54.4,392,763,456,763,392,328,473,584,153,354,1116,79.2,82798,43985,893,889,371,28569,1728,328,57,504,2.6
 2005, 3, 28, 16,40.4,10,39.8,309,537,356,537,309,332,468,570,107,191,879,84.3,57576,35408,725,723,228,21080,975,231,49,371,3.4
 2005, 3, 28, 17,39.3,10,25.1,207,299,216,299,207,334,460,551,60,22,583,87.6,32419,23786,465,459,92,12526,384,130,33,216,3.9
 2005, 3, 28, 18,37.7,11,10.4,90,103,68,103,90,337,451,532,21,-112,248,90.5,11287,10181,196,103,12,4272,64,45,18,78,4.6
 2005, 3, 28, 19,36.1,12, 0.0,1,1,0,1,1,337,441,517,0,-179,4,93.4,74,73,0,1,0,0,0,0,3,0,4.5
 2005, 3, 28, 20,35.1,15, 0.0,0,0,0,0,0,343,440,508,0,-165,0,96.5,0,0,0,0,0,0,0,0,0,0,5.8
 2005, 3, 28, 21,34.1,16, 0.0,0,0,0,0,0,344,434,496,0,-152,0,100.4,0,0,0,0,0,0,0,0,0,0,5.9
 2005, 3, 28, 22,33.1,16, 0.0,0,0,0,0,0,342,427,489,0,-147,0,106.3,0,0,0,0,0,0,0,0,0,0,5.5
 2005, 3, 28, 23,32.2,16, 0.0,0,0,0,0,0,338,422,484,0,-146,0,117.1,0,0,0,0,0,0,0,0,0,0,4.6
 2005, 3, 28, 24,31.3,17, 0.0,0,0,0,0,0,338,418,475,0,-137,0,143.0,0,0,0,0,0,0,0,0,0,0,4.8
 2005, 3, 29, 1,30.5,18, 0.0,0,0,0,0,0,339,417,473,0,-134,0,-160.1,0,0,0,0,0,0,0,0,0,0,5.0
 2005, 3, 29, 2,29.8,20, 0.0,0,0,0,0,0,341,413,466,0,-125,0,-124.0,0,0,0,0,0,0,0,0,0,0,5.3
 2005, 3, 29, 3,29.0,21, 0.0,0,0,0,0,0,341,412,463,0,-122,0,-109.6,0,0,0,0,0,0,0,0,0,0,5.4
 2005, 3, 29, 4,28.6,20, 0.0,0,0,0,0,0,338,410,462,0,-124,0,-102.5,0,0,0,0,0,0,0,0,0,0,4.7
 2005, 3, 29, 5,28.2,20, 0.0,0,0,0,0,0,336,405,458,0,-121,0,-98.2,0,0,0,0,0,0,0,0,0,0,4.4
 2005, 3, 29, 6,27.9,20, 0.0,0,0,0,0,0,337,402,452,0,-115,0,-95.0,0,0,0,0,0,0,0,0,0,0,4.5
 2005, 3, 29, 7,28.2,21,5.5,13,13,0,13,13,341,410,464,3,-113,67,-92.1,1480,1480,1,13,0,579,6,6,1,10,5.3
 2005, 3, 29, 8,29.5,20,20.2,136,154,52,154,136,338,416,482,31,-21,474,-89.2,16978,15364,190,197,18,7243,183,68,9,120,4.7
 2005, 3, 29, 9,31.2,18,34.9,276,370,165,370,276,331,434,506,74,120,785,-86.1,40088,31461,474,477,94,15422,630,161,26,277,3.2
 2005, 3, 29, 10,33.3,16,49.6,382,624,318,624,382,326,447,537,125,289,1044,-81.6,66859,43075,751,749,242,23897,1329,269,47,443,2.2
 2005, 3, 29, 11,35.5,13,64.0,499,848,388,848,499,319,455,559,170,438,1233,-74.3,91158,54378,921,916,349,31443,2130,364,58,570,0.7
 2005, 3, 29, 12,37.5,11,77.4,574,989,425,989,574,317,470,589,198,520,1339,-52.5,106681,61460,1012,1005,415,36130,2712,424,60,640,0.4
 2005, 3, 29, 13,39.0,10,80.8,583,1009,431,1009,583,318,479,607,202,517,1354,32.6,108981,62230,1023,1014,426,36766,2800,433,60,644,0.5
 2005, 3, 29, 14,39.8,10,68.7,526,904,406,904,526,324,476,593,181,454,1278,70.1,97729,57021,958,952,378,33303,2358,389,59,586,1.9
 2005, 3, 29, 15,40.0,11,54.5,420,703,348,703,420,332,476,587,141,307,1116,80.0,75938,46838,814,811,283,26570,1596,304,52,473,3.4
 2005, 3, 29, 16,39.4,11,39.8,293,451,246,451,293,341,470,566,90,135,879,84.6,49574,33648,570,571,158,17804,818,198,33,318,5.2
 2005, 3, 29, 17,38.1,12,25.1,183,213,72,213,183,348,450,541,43,-23,583,88.2,23602,20740,259,267,31,9861,301,96,13,158,6.7
 2005, 3, 29, 18,36.6,14,10.4,57,57,0,57,57,356,447,522,11,-120,248,91.1,6328,6328,43,57,0,3165,47,26,3,43,8.4
 2005, 3, 29, 19,35.2,16, 0.0,0,0,0,0,0,357,441,509,0,-151,4,94.0,21,21,0,0,0,0,0,0,1,0,8.6
 2005, 3, 29, 20,34.3,19, 0.0,0,0,0,0,0,364,438,496,0,-132,0,97.1,0,0,0,0,0,0,0,0,0,0,10.0
 2005, 3, 29, 21,33.4,19, 0.0,0,0,0,0,0,360,434,488,0,-128,0,101.1,0,0,0,0,0,0,0,0,0,0,9.1
 2005, 3, 29, 22,32.7,19, 0.0,0,0,0,0,0,354,428,483,0,-129,0,107.1,0,0,0,0,0,0,0,0,0,0,8.0
 2005, 3, 29, 23,31.9,21, 0.0,0,0,0,0,0,355,424,474,0,-119,0,118.0,0,0,0,0,0,0,0,0,0,0,8.1
 2005, 3, 29, 24,31.1,24, 0.0,0,0,0,0,0,359,426,470,0,-112,0,144.0,0,0,0,0,0,0,0,0,0,0,8.9
 2005, 3, 30, 1,30.3,24, 0.0,0,0,0,0,0,355,423,469,0,-114,0,-160.3,0,0,0,0,0,0,0,0,0,0,8.1
 2005, 3, 30, 2,29.6,26, 0.0,0,0,0,0,0,356,421,465,0,-109,0,-124.4,0,0,0,0,0,0,0,0,0,0,8.3
 2005, 3, 30, 3,28.8,28, 0.0,0,0,0,0,0,355,420,463,0,-107,0,-110.3,0,0,0,0,0,0,0,0,0,0,8.2
 2005, 3, 30, 4,28.4,26, 0.0,0,0,0,0,0,349,418,462,0,-114,0,-103.2,0,0,0,0,0,0,0,0,0,0,6.9
 2005, 3, 30, 5,28.0,29, 0.0,0,0,0,0,0,351,417,458,0,-107,0,-98.5,0,0,0,0,0,0,0,0,0,0,7.4
 2005, 3, 30, 6,27.7,32, 0.0,0,0,0,0,0,356,418,453,0,-97,0,-95.2,0,0,0,0,0,0,0,0,0,0,8.4
 2005, 3, 30, 7,28.2,33,5.6,24,24,0,24,24,359,427,465,5,-87,68,-92.3,2695,2695,10,24,0,1124,13,11,7,19,8.9
 2005, 3, 30, 8,30.1,28,20.4,167,231,185,231,167,351,436,490,46,45,477,-89.4,24753,19405,395,383,64,9905,251,98,29,178,7.3
 2005, 3, 30, 9,32.2,25,35.1,253,450,343,450,253,350,448,516,90,194,788,-86.4,47903,30333,653,649,197,18165,741,192,43,331,7.1
 2005, 3, 30, 10,34.4,21,49.8,339,690,460,690,339,343,461,548,138,347,1046,-82.3,74772,39663,865,863,351,26612,1475,295,55,481,5.7
 2005, 3, 30, 11,36.7,18,64.2,399,882,536,882,399,342,478,582,176,465,1234,-75.2,93633,54461,976,970,482,33029,2225,377,59,585,5.5
 2005, 3, 30, 12,38.5,17,77.7,421,983,575,983,421,346,485,592,197,540,1339,-53.6,105458,57992,1011,1003,562,36303,2707,421,60,633,6.3
 2005, 3, 30, 13,39.8,16,81.1,429,1002,581,1002,429,348,496,609,200,541,1354,34.4,107728,59083,1019,1009,574,36947,2794,430,60,637,6.8
 2005, 3, 30, 14,40.5,15,68.8,371,888,554,888,371,350,497,610,178,450,1278,71.1,95971,51871,956,950,516,33056,2324,383,58,575,7.1
 2005, 3, 30, 15,40.7,14,54.5,348,748,492,748,348,350,489,594,150,355,1116,80.4,79732,47953,898,895,400,28520,1702,322,56,496,7.1
 2005, 3, 30, 16,40.3,15,39.8,286,536,390,536,286,355,478,568,107,215,878,85.3,57927,33916,732,731,250,21265,972,231,49,370,8.1
 2005, 3, 30, 17,39.1,17,25.1,206,310,244,310,206,363,473,550,62,62,582,88.5,33766,24146,493,484,104,13035,396,134,36,224,9.8
 2005, 3, 30, 18,37.6,18,10.4,94,108,82,108,94,365,464,531,22,-79,248,91.4,11673,11056,218,108,15,4506,67,47,22,82,10.1
 2005, 3, 30, 19,35.9,20, 0.0,0,0,0,0,0,363,455,515,0,-151,4,94.3,49,49,0,0,0,0,0,0,4,0,9.8
 2005, 3, 30, 20,35.0,26, 0.0,0,0,0,0,0,376,453,498,0,-122,0,97.4,0,0,0,0,0,0,0,0,0,0,12.2
 2005, 3, 30, 21,34.1,28, 0.0,0,0,0,0,0,375,451,495,0,-119,0,101.4,0,0,0,0,0,0,0,0,0,0,12.1
 2005, 3, 30, 22,33.1,30, 0.0,0,0,0,0,0,375,448,490,0,-115,0,107.4,0,0,0,0,0,0,0,0,0,0,12.1
 2005, 3, 30, 23,32.3,30, 0.0,0,0,0,0,0,372,443,484,0,-112,0,118.5,0,0,0,0,0,0,0,0,0,0,11.4
 2005, 3, 30, 24,31.5,34, 0.0,0,0,0,0,0,376,441,476,0,-99,0,145.0,0,0,0,0,0,0,0,0,0,0,12.3
 2005, 3, 31, 1,30.8,32, 0.0,0,0,0,0,0,368,434,469,0,-101,0,-160.4,0,0,0,0,0,0,0,0,0,0,10.8
 2005, 3, 31, 2,30.1,33, 0.0,0,0,0,0,0,367,429,462,0,-95,0,-125.2,0,0,0,0,0,0,0,0,0,0,10.5
 2005, 3, 31, 3,29.4,35, 0.0,0,0,0,0,0,368,427,456,0,-89,0,-111.0,0,0,0,0,0,0,0,0,0,0,10.6
 2005, 3, 31, 4,29.0,38, 0.0,0,0,0,0,0,371,427,453,0,-82,0,-103.5,0,0,0,0,0,0,0,0,0,0,11.3
 2005, 3, 31, 5,28.6,38, 0.0,0,0,0,0,0,370,424,448,0,-78,0,-99.1,0,0,0,0,0,0,0,0,0,0,11.1
 2005, 3, 31, 6,28.3,41, 0.0,0,0,0,0,0,374,426,448,0,-74,0,-95.5,0,0,0,0,0,0,0,0,0,0,11.8
 2005, 3, 31, 7,28.8,40,5.8,25,25,0,25,25,375,437,469,5,-74,70,-92.5,2811,2811,12,25,0,1190,13,12,8,20,12.0
 2005, 3, 31, 8,30.8,35,20.5,168,236,193,236,168,369,447,496,47,62,480,-90.1,25342,19846,405,393,68,10109,257,100,30,181,10.8
 2005, 3, 31, 9,32.9,31,35.2,260,464,353,464,260,366,461,525,93,212,790,-87.1,49425,31932,672,668,204,18800,766,197,45,339,10.3
 2005, 3, 31, 10,35.1,24,49.9,327,687,471,687,327,357,471,553,137,354,1048,-83.0,74755,39131,863,861,360,26665,1472,293,55,477,8.6
 2005, 3, 31, 11,37.3,21,64.4,373,866,546,866,373,357,487,585,173,464,1236,-76.1,92896,52356,959,954,493,32734,2194,371,58,574,8.5
 2005, 3, 31, 12,39.0,20,78.0,398,970,585,970,398,360,498,603,194,532,1340,-55.1,105053,56222,997,990,572,36221,2684,416,60,624,9.1
 2005, 3, 31, 13,40.4,18,81.4,405,989,591,989,405,360,505,616,198,535,1355,36.4,107199,57115,1005,996,584,36855,2768,425,60,628,9.2
 2005, 3, 31, 14,41.1,16,68.9,384,910,564,910,384,359,498,604,182,483,1278,72.2,98244,53920,979,973,526,34221,2390,391,59,584,8.9
 2005, 3, 31, 15,41.3,16,54.5,350,758,501,758,350,361,498,600,152,368,1115,81.2,80957,48812,910,907,408,29133,1727,326,57,500,9.4
 2005, 3, 31, 16,40.9,16,39.8,289,544,399,544,289,361,487,578,109,218,878,85.6,58866,34480,745,743,255,21726,987,234,50,374,9.3
 2005, 3, 31, 17,39.7,18,25.1,200,307,252,307,200,371,481,558,61,58,582,89.1,33565,23606,517,503,107,12942,391,133,36,222,11.2
 2005, 3, 31, 18,38.1,21,10.4,91,106,85,106,91,378,473,535,21,-72,247,92.0,11489,10836,234,106,15,4413,66,46,20,80,12.5
 2005, 3, 31, 19,36.5,24, 0.0,0,0,0,0,0,379,465,518,0,-139,4,94.5,41,40,0,0,0,0,0,0,4,0,12.8
 2005, 3, 31, 20,35.9,27, 0.0,0,0,0,0,0,384,458,501,0,-116,0,98.0,0,0,0,0,0,0,0,0,0,0,13.8
 2005, 3, 31, 21,35.3,29, 0.0,0,0,0,0,0,385,455,493,0,-108,0,102.1,0,0,0,0,0,0,0,0,0,0,14.0
 2005, 3, 31, 22,34.7,29, 0.0,0,0,0,0,0,383,451,488,0,-105,0,108.2,0,0,0,0,0,0,0,0,0,0,13.5
 2005, 3, 31, 23,34.1,30, 0.0,0,0,0,0,0,383,450,486,0,-103,0,119.3,0,0,0,0,0,0,0,0,0,0,13.5
 2005, 3, 31, 24,33.5,32, 0.0,0,0,0,0,0,384,449,482,0,-99,0,145.6,0,0,0,0,0,0,0,0,0,0,13.6
 2005, 4, 1, 1,32.7,41, 0.0,0,0,0,0,0,416,449,481,0,-65,0,-160.5,0,0,0,0,0,0,0,0,0,0,19.5
 2005, 4, 1, 2,31.5,57, 0.0,0,0,0,0,0,433,454,474,0,-40,0,-125.6,0,0,0,0,0,0,0,0,0,0,22.5
 2005, 4, 1, 3,31.9,60, 0.0,0,0,0,0,0,440,460,479,0,-39,0,-111.3,0,0,0,0,0,0,0,0,0,0,23.6
 2005, 4, 1, 4,32.2,59, 0.0,0,0,0,0,0,441,461,480,0,-39,0,-104.1,0,0,0,0,0,0,0,0,0,0,23.7
 2005, 4, 1, 5,32.0,60, 0.0,0,0,0,0,0,440,458,476,0,-36,0,-99.3,0,0,0,0,0,0,0,0,0,0,23.7
 2005, 4, 1, 6,32.0,60, 0.0,0,0,0,0,0,440,459,476,0,-36,0,-96.1,0,0,0,0,0,0,0,0,0,0,23.7
 2005, 4, 1, 7,32.0,60,5.9,8,8,0,8,8,440,465,489,2,-42,71,-93.2,981,981,0,8,0,375,4,4,1,6,23.7
 2005, 4, 1, 8,32.5,58,20.7,58,58,0,58,58,440,468,495,12,-8,483,-90.3,6797,6797,37,46,0,3316,84,28,1,45,23.7
 2005, 4, 1, 9,32.9,57,35.4,107,107,0,107,107,440,471,501,21,24,793,-87.3,12761,12761,83,90,0,5836,237,53,1,83,23.6
 2005, 4, 1, 10,33.5,55,50.1,180,180,0,180,180,438,474,509,36,73,1050,-83.4,21499,21499,159,159,0,9447,520,88,2,137,23.3
 2005, 4, 1, 11,34.0,53,64.6,239,241,2,241,239,437,477,517,48,113,1237,-76.5,28921,28860,229,229,2,12304,820,117,2,181,23.2
 2005, 4, 1, 12,34.4,40,78.3,235,241,6,241,235,420,469,518,48,95,1341,-56.3,29490,28957,237,238,6,12081,890,118,2,181,20.2
 2005, 4, 1, 13,34.7,30,81.6,258,262,4,262,258,400,460,519,52,91,1355,38.4,32051,31740,260,261,4,13181,984,128,2,196,16.7
 2005, 4, 1, 14,34.8,39,68.9,243,246,4,246,243,419,470,519,49,97,1278,73.2,29825,29585,237,238,3,12479,866,120,2,184,20.1
 2005, 4, 1, 15,35.0,29,54.5,223,224,1,224,223,400,460,520,45,59,1115,82.0,26846,26846,205,205,1,11650,686,108,3,168,16.7
 2005, 4, 1, 16,34.9,27,39.8,159,159,0,159,159,396,457,517,32,7,877,86.3,18858,18858,133,137,0,8566,387,77,2,121,16.0
 2005, 4, 1, 17,34.4,37,25.1,87,87,0,87,87,417,463,509,17,-22,581,89.4,10283,10283,63,73,0,4965,149,42,1,67,19.7
 2005, 4, 1, 18,34.3,48,10.4,38,38,0,38,38,436,473,506,8,-40,247,92.3,4388,4388,21,38,0,2141,32,18,1,30,22.9
 2005, 4, 1, 19,33.9,53, 0.0,0,0,0,0,0,439,472,501,0,-62,4,95.1,39,39,0,0,0,0,0,0,0,0,23.4
 2005, 4, 1, 20,33.4,55, 0.0,0,0,0,0,0,437,465,485,0,-48,0,98.3,0,0,0,0,0,0,0,0,0,0,23.1
 2005, 4, 1, 21,32.9,57, 0.0,0,0,0,0,0,434,464,485,0,-50,0,102.4,0,0,0,0,0,0,0,0,0,0,22.7
 2005, 4, 1, 22,32.4,58, 0.0,0,0,0,0,0,432,463,481,0,-49,0,108.5,0,0,0,0,0,0,0,0,0,0,22.4
 2005, 4, 1, 23,31.8,60, 0.0,0,0,0,0,0,430,460,479,0,-48,0,120.2,0,0,0,0,0,0,0,0,0,0,22.0
 2005, 4, 1, 24,31.1,63, 0.0,0,0,0,0,0,428,459,474,0,-46,0,146.5,0,0,0,0,0,0,0,0,0,0,21.6
 2005, 4, 2, 1,30.6,65, 0.0,0,0,0,0,0,426,455,468,0,-43,0,-160.6,0,0,0,0,0,0,0,0,0,0,21.2
 2005, 4, 2, 2,29.8,68, 0.0,0,0,0,0,0,423,453,464,0,-41,0,-126.4,0,0,0,0,0,0,0,0,0,0,20.8
 2005, 4, 2, 3,29.0,72, 0.0,0,0,0,0,0,421,452,463,0,-43,0,-112.1,0,0,0,0,0,0,0,0,0,0,20.4
 2005, 4, 2, 4,28.5,74, 0.0,0,0,0,0,0,419,450,458,0,-39,0,-104.4,0,0,0,0,0,0,0,0,0,0,20.0
 2005, 4, 2, 5,28.1,76, 0.0,0,0,0,0,0,417,446,453,0,-35,0,-99.6,0,0,0,0,0,0,0,0,0,0,19.7
 2005, 4, 2, 6,27.8,78, 0.0,0,0,0,0,0,415,446,452,0,-36,0,-96.3,0,0,0,0,0,0,0,0,0,0,19.4
 2005, 4, 2, 7,28.3,75,6.1,27,27,0,27,27,415,453,466,5,-30,73,-93.4,3014,3014,13,27,0,1275,14,13,12,21,19.3
 2005, 4, 2, 8,30.1,67,20.8,146,238,258,238,146,409,463,487,48,112,486,-90.6,25790,20632,462,439,91,10201,260,103,29,183,18.2
 2005, 4, 2, 9,31.9,60,35.5,229,452,385,452,229,406,472,509,90,259,795,-87.6,50055,31583,667,662,224,18475,750,196,42,333,17.7
 2005, 4, 2, 10,33.7,41,50.2,270,665,513,665,270,386,470,523,133,394,1052,-84.1,73533,41573,846,844,395,26164,1434,288,52,467,14.1
 2005, 4, 2, 11,35.5,29,64.8,349,821,522,821,349,369,476,551,164,474,1238,-77.4,90136,51090,910,906,473,31868,2114,357,55,555,10.8
 2005, 4, 2, 12,36.9,23,78.6,342,916,586,916,342,360,482,572,183,521,1341,-57.5,101669,50093,941,935,574,34924,2557,398,57,603,9.2
 2005, 4, 2, 13,38.0,21,81.9,351,926,580,926,351,361,485,576,185,525,1355,40.4,102618,51263,940,933,575,35252,2614,403,57,604,9.4
 2005, 4, 2, 14,38.6,20,69.0,306,859,593,859,306,363,487,579,172,471,1277,74.3,92749,37540,929,924,553,32955,2271,373,56,566,9.6
 2005, 4, 2, 15,38.8,19,54.5,287,722,535,722,287,362,483,570,144,369,1114,82.4,79186,41736,878,876,436,28217,1652,313,54,487,9.5
 2005, 4, 2, 16,38.5,19,39.8,237,527,453,527,237,362,477,559,105,224,877,87.0,56822,34114,765,761,290,21265,955,228,48,369,9.5
 2005, 4, 2, 17,37.5,20,25.1,167,303,322,303,167,367,471,542,61,67,581,90.1,32754,20902,544,525,137,12834,384,132,35,222,10.4
 2005, 4, 2, 18,36.2,21,10.4,83,105,124,105,83,367,460,521,21,-70,247,92.5,11445,9909,254,105,22,4358,65,46,20,80,10.5
 2005, 4, 2, 19,34.8,24, 0.0,0,0,0,0,0,371,455,507,0,-136,4,95.4,42,41,0,0,0,0,0,0,4,0,11.2
 2005, 4, 2, 20,33.6,28, 0.0,0,0,0,0,0,374,448,491,0,-116,0,98.5,0,0,0,0,0,0,0,0,0,0,11.9
 2005, 4, 2, 21,32.5,30, 0.0,0,0,0,0,0,373,444,485,0,-111,0,103.1,0,0,0,0,0,0,0,0,0,0,11.7
 2005, 4, 2, 22,31.4,34, 0.0,0,0,0,0,0,375,441,477,0,-102,0,109.3,0,0,0,0,0,0,0,0,0,0,12.1
 2005, 4, 2, 23,30.4,39, 0.0,0,0,0,0,0,379,439,469,0,-89,0,121.1,0,0,0,0,0,0,0,0,0,0,12.9
 2005, 4, 2, 24,29.3,40, 0.0,0,0,0,0,0,375,432,460,0,-85,0,147.4,0,0,0,0,0,0,0,0,0,0,12.0
 2005, 4, 3, 1,28.3,44, 0.0,0,0,0,0,0,376,430,455,0,-79,0,-161.1,0,0,0,0,0,0,0,0,0,0,12.3
 2005, 4, 3, 2,27.4,47, 0.0,0,0,0,0,0,375,425,447,0,-71,0,-127.1,0,0,0,0,0,0,0,0,0,0,12.0
 2005, 4, 3, 3,26.4,48, 0.0,0,0,0,0,0,372,423,446,0,-74,0,-112.4,0,0,0,0,0,0,0,0,0,0,11.4
 2005, 4, 3, 4,25.8,54, 0.0,0,0,0,0,0,376,421,437,0,-61,0,-105.0,0,0,0,0,0,0,0,0,0,0,12.2
